Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
08/29/2022 12:00:00 AM,25 - 49 Years,21.98191585129115,0.835,0.707
08/29/2022 12:00:00 AM,50 - 64 Years,20.529885074234592,0.941,0.824
08/29/2022 12:00:00 AM,65+ Years,23.67789202338437,0.95,0.922
08/28/2022 12:00:00 AM,<2 Years,18.732305325058753,0.04,0.009
08/28/2022 12:00:00 AM,2 - 4 Years,20.85127636172975,0.066,0.016
08/28/2022 12:00:00 AM,5 - 11 Years,18.910453351088016,0.382,0.311
08/28/2022 12:00:00 AM,12 - 17 Years,21.779452229216506,0.708,0.606
08/28/2022 12:00:00 AM,18 - 24 Years,21.735940287208646,0.8,0.652
08/28/2022 12:00:00 AM,25 - 49 Years,22.28139447065535,0.835,0.707
08/28/2022 12:00:00 AM,50 - 64 Years,20.91741701962571,0.941,0.824
08/28/2022 12:00:00 AM,65+ Years,24.187923738081317,0.95,0.922
08/27/2022 12:00:00 AM,<2 Years,19.106332181797114,0.04,0.009
08/27/2022 12:00:00 AM,2 - 4 Years,21.401957540136305,0.066,0.016
08/27/2022 12:00:00 AM,5 - 11 Years,19.27003068741464,0.382,0.311
08/27/2022 12:00:00 AM,12 - 17 Years,21.929068540185717,0.708,0.606
08/27/2022 12:00:00 AM,18 - 24 Years,21.97419935993213,0.8,0.651
08/27/2022 12:00:00 AM,25 - 49 Years,22.63074210039954,0.835,0.707
08/27/2022 12:00:00 AM,50 - 64 Years,21.289511254245532,0.941,0.824
08/27/2022 12:00:00 AM,65+ Years,24.524333257671582,0.95,0.922
08/26/2022 12:00:00 AM,<2 Years,19.56829250485476,0.04,0.008
08/26/2022 12:00:00 AM,2 - 4 Years,22.00593044548544,0.066,0.016
08/26/2022 12:00:00 AM,5 - 11 Years,19.56181062094225,0.382,0.311
08/26/2022 12:00:00 AM,12 - 17 Years,21.91479217463522,0.708,0.606
08/26/2022 12:00:00 AM,18 - 24 Years,22.19874908124891,0.8,0.651
08/26/2022 12:00:00 AM,25 - 49 Years,23.01395303692696,0.835,0.707
08/26/2022 12:00:00 AM,50 - 64 Years,21.726080633851335,0.941,0.824
08/26/2022 12:00:00 AM,65+ Years,25.057620304437616,0.95,0.922
08/25/2022 12:00:00 AM,<2 Years,19.970804850682473,0.039,0.008
08/25/2022 12:00:00 AM,2 - 4 Years,22.270612689300204,0.065,0.015
08/25/2022 12:00:00 AM,5 - 11 Years,19.795335008361075,0.381,0.31
08/25/2022 12:00:00 AM,12 - 17 Years,21.77888117459449,0.708,0.606
08/25/2022 12:00:00 AM,18 - 24 Years,22.38926179217662,0.8,0.651
08/25/2022 12:00:00 AM,25 - 49 Years,23.35642218248081,0.835,0.706
08/25/2022 12:00:00 AM,50 - 64 Years,22.105893723856806,0.941,0.824
08/25/2022 12:00:00 AM,65+ Years,25.476216281681115,0.95,0.922
08/24/2022 12:00:00 AM,<2 Years,20.417903179432635,0.039,0.008
08/24/2022 12:00:00 AM,2 - 4 Years,22.414500352045145,0.064,0.015
08/24/2022 12:00:00 AM,5 - 11 Years,19.8199429545622,0.381,0.31
08/24/2022 12:00:00 AM,12 - 17 Years,21.174705384497447,0.708,0.606
08/24/2022 12:00:00 AM,18 - 24 Years,22.293296332329653,0.8,0.651
08/24/2022 12:00:00 AM,25 - 49 Years,23.580105197209104,0.835,0.706
08/24/2022 12:00:00 AM,50 - 64 Years,22.427588373311526,0.941,0.824
08/24/2022 12:00:00 AM,65+ Years,25.774835886659126,0.95,0.921
08/23/2022 12:00:00 AM,<2 Years,20.564046123456233,0.038,0.008
08/23/2022 12:00:00 AM,2 - 4 Years,22.856821685668482,0.063,0.015
08/23/2022 12:00:00 AM,5 - 11 Years,19.672295277355456,0.381,0.31
08/23/2022 12:00:00 AM,12 - 17 Years,20.511710968332356,0.708,0.606
08/23/2022 12:00:00 AM,18 - 24 Years,22.114129291531636,0.8,0.651
08/23/2022 12:00:00 AM,25 - 49 Years,23.87402811780418,0.835,0.706
08/23/2022 12:00:00 AM,50 - 64 Years,22.653932456237676,0.941,0.824
08/23/2022 12:00:00 AM,65+ Years,25.998932722961204,0.95,0.921
08/22/2022 12:00:00 AM,<2 Years,20.79812253379912,0.038,0.008
08/22/2022 12:00:00 AM,2 - 4 Years,23.171242874629648,0.063,0.014
08/22/2022 12:00:00 AM,5 - 11 Years,19.465889851056236,0.381,0.31
08/22/2022 12:00:00 AM,12 - 17 Years,19.77105312357256,0.708,0.605
08/22/2022 12:00:00 AM,18 - 24 Years,22.1850397298422,0.799,0.651
08/22/2022 12:00:00 AM,25 - 49 Years,24.335944786894185,0.834,0.706
08/22/2022 12:00:00 AM,50 - 64 Years,23.01263220651182,0.941,0.824
08/22/2022 12:00:00 AM,65+ Years,26.181804197868086,0.95,0.921
08/21/2022 12:00:00 AM,<2 Years,21.198157880575575,0.037,0.007
08/21/2022 12:00:00 AM,2 - 4 Years,23.61001142645681,0.062,0.014
08/21/2022 12:00:00 AM,5 - 11 Years,19.25747561282223,0.38,0.31
08/21/2022 12:00:00 AM,12 - 17 Years,19.07550859395234,0.707,0.605
08/21/2022 12:00:00 AM,18 - 24 Years,22.402025671072515,0.799,0.651
08/21/2022 12:00:00 AM,25 - 49 Years,24.727489271575298,0.834,0.706
08/21/2022 12:00:00 AM,50 - 64 Years,23.39108314556688,0.941,0.824
08/21/2022 12:00:00 AM,65+ Years,26.530105648630045,0.95,0.921
08/20/2022 12:00:00 AM,<2 Years,21.364116817009155,0.037,0.007
08/20/2022 12:00:00 AM,2 - 4 Years,23.745017134711325,0.062,0.014
08/20/2022 12:00:00 AM,5 - 11 Years,19.06010984022954,0.38,0.309
08/20/2022 12:00:00 AM,12 - 17 Years,18.69632832493113,0.707,0.605
08/20/2022 12:00:00 AM,18 - 24 Years,22.39398915473065,0.799,0.651
08/20/2022 12:00:00 AM,25 - 49 Years,24.880667823352564,0.834,0.706
08/20/2022 12:00:00 AM,50 - 64 Years,23.501417372549934,0.941,0.824
08/20/2022 12:00:00 AM,65+ Years,26.664088073164425,0.95,0.921
08/19/2022 12:00:00 AM,<2 Years,21.46815077716155,0.037,0.007
08/19/2022 12:00:00 AM,2 - 4 Years,23.940420133500748,0.062,0.014
08/19/2022 12:00:00 AM,5 - 11 Years,18.704047924788796,0.38,0.309
08/19/2022 12:00:00 AM,12 - 17 Years,18.131555303753462,0.707,0.605
08/19/2022 12:00:00 AM,18 - 24 Years,22.144384411877475,0.799,0.651
08/19/2022 12:00:00 AM,25 - 49 Years,24.839926032378994,0.834,0.706
08/19/2022 12:00:00 AM,50 - 64 Years,23.452833988652042,0.941,0.824
08/19/2022 12:00:00 AM,65+ Years,26.44104829741094,0.95,0.921
08/18/2022 12:00:00 AM,<2 Years,21.80626114765683,0.037,0.007
08/18/2022 12:00:00 AM,2 - 4 Years,24.036345241997374,0.061,0.013
08/18/2022 12:00:00 AM,5 - 11 Years,18.000461544630134,0.38,0.309
08/18/2022 12:00:00 AM,12 - 17 Years,17.298957664848466,0.707,0.605
08/18/2022 12:00:00 AM,18 - 24 Years,22.156202818262567,0.799,0.651
08/18/2022 12:00:00 AM,25 - 49 Years,25.142050222585635,0.834,0.706
08/18/2022 12:00:00 AM,50 - 64 Years,23.624010958086664,0.941,0.824
08/18/2022 12:00:00 AM,65+ Years,26.64770363466121,0.95,0.921
08/17/2022 12:00:00 AM,<2 Years,23.870839856871566,0.036,0.007
08/17/2022 12:00:00 AM,2 - 4 Years,26.475329945069017,0.06,0.013
08/17/2022 12:00:00 AM,5 - 11 Years,18.74070874259863,0.38,0.309
08/17/2022 12:00:00 AM,12 - 17 Years,17.884859707040867,0.707,0.605
08/17/2022 12:00:00 AM,18 - 24 Years,23.347498181880002,0.799,0.651
08/17/2022 12:00:00 AM,25 - 49 Years,26.544070490536672,0.834,0.706
08/17/2022 12:00:00 AM,50 - 64 Years,24.987297034286808,0.941,0.824
08/17/2022 12:00:00 AM,65+ Years,28.210303390621338,0.95,0.921
08/16/2022 12:00:00 AM,<2 Years,24.622609068925165,0.036,0.006
08/16/2022 12:00:00 AM,2 - 4 Years,27.718803573728994,0.059,0.012
08/16/2022 12:00:00 AM,5 - 11 Years,18.5774927728973,0.379,0.309
08/16/2022 12:00:00 AM,12 - 17 Years,17.77635932885709,0.707,0.605
08/16/2022 12:00:00 AM,18 - 24 Years,24.798798485969485,0.799,0.651
08/16/2022 12:00:00 AM,25 - 49 Years,28.357873860113475,0.834,0.706
08/16/2022 12:00:00 AM,50 - 64 Years,27.119744347150743,0.941,0.823
08/16/2022 12:00:00 AM,65+ Years,30.185421025670557,0.95,0.921
08/15/2022 12:00:00 AM,<2 Years,24.89507896456238,0.035,0.006
08/15/2022 12:00:00 AM,2 - 4 Years,28.194876334415962,0.058,0.012
08/15/2022 12:00:00 AM,5 - 11 Years,18.245034397690286,0.379,0.308
08/15/2022 12:00:00 AM,12 - 17 Years,17.344642034610054,0.707,0.605
08/15/2022 12:00:00 AM,18 - 24 Years,25.653505635739446,0.798,0.65
08/15/2022 12:00:00 AM,25 - 49 Years,29.301284422527548,0.834,0.706
08/15/2022 12:00:00 AM,50 - 64 Years,27.93113226327719,0.941,0.823
08/15/2022 12:00:00 AM,65+ Years,30.864053897868363,0.95,0.921
08/14/2022 12:00:00 AM,<2 Years,25.077138394829067,0.035,0.006
08/14/2022 12:00:00 AM,2 - 4 Years,28.2765903157279,0.058,0.012
08/14/2022 12:00:00 AM,5 - 11 Years,17.35663731953135,0.379,0.308
08/14/2022 12:00:00 AM,12 - 17 Years,16.421246710803896,0.707,0.605
08/14/2022 12:00:00 AM,18 - 24 Years,26.181079296770026,0.798,0.65
08/14/2022 12:00:00 AM,25 - 49 Years,29.86095493424571,0.834,0.706
08/14/2022 12:00:00 AM,50 - 64 Years,28.384728529763095,0.941,0.823
08/14/2022 12:00:00 AM,65+ Years,31.269700883391582,0.95,0.921
08/13/2022 12:00:00 AM,<2 Years,26.188072469313543,0.035,0.006
08/13/2022 12:00:00 AM,2 - 4 Years,29.235841400694166,0.058,0.012
08/13/2022 12:00:00 AM,5 - 11 Years,17.512320244477234,0.379,0.308
08/13/2022 12:00:00 AM,12 - 17 Years,16.66166070667427,0.707,0.605
08/13/2022 12:00:00 AM,18 - 24 Years,27.28350024437155,0.798,0.65
08/13/2022 12:00:00 AM,25 - 49 Years,31.088499805137836,0.834,0.706
08/13/2022 12:00:00 AM,50 - 64 Years,29.11211713728104,0.941,0.823
08/13/2022 12:00:00 AM,65+ Years,31.66953403589753,0.95,0.921
08/12/2022 12:00:00 AM,<2 Years,26.576961320359395,0.034,0.006
08/12/2022 12:00:00 AM,2 - 4 Years,29.274922000452055,0.057,0.011
08/12/2022 12:00:00 AM,5 - 11 Years,17.25619672279207,0.379,0.308
08/12/2022 12:00:00 AM,12 - 17 Years,16.530889198231716,0.707,0.605
08/12/2022 12:00:00 AM,18 - 24 Years,27.802091916549454,0.798,0.65
08/12/2022 12:00:00 AM,25 - 49 Years,31.68745704386623,0.834,0.706
08/12/2022 12:00:00 AM,50 - 64 Years,30.030433903014522,0.94,0.823
08/12/2022 12:00:00 AM,65+ Years,32.45519428864055,0.95,0.921
08/11/2022 12:00:00 AM,<2 Years,27.540513951294646,0.034,0.006
08/11/2022 12:00:00 AM,2 - 4 Years,30.575240137850773,0.056,0.011
08/11/2022 12:00:00 AM,5 - 11 Years,17.664487748537244,0.378,0.308
08/11/2022 12:00:00 AM,12 - 17 Years,16.938051143731894,0.706,0.605
08/11/2022 12:00:00 AM,18 - 24 Years,29.273719879621304,0.798,0.65
08/11/2022 12:00:00 AM,25 - 49 Years,32.909975330157714,0.834,0.706
08/11/2022 12:00:00 AM,50 - 64 Years,31.027301373554877,0.94,0.823
08/11/2022 12:00:00 AM,65+ Years,33.25089661659522,0.95,0.921
08/10/2022 12:00:00 AM,<2 Years,26.170733475954812,0.033,0.005
08/10/2022 12:00:00 AM,2 - 4 Years,28.736675558332088,0.056,0.01
08/10/2022 12:00:00 AM,5 - 11 Years,16.215632140573124,0.378,0.307
08/10/2022 12:00:00 AM,12 - 17 Years,15.826207794659172,0.706,0.605
08/10/2022 12:00:00 AM,18 - 24 Years,29.401831404835722,0.798,0.65
08/10/2022 12:00:00 AM,25 - 49 Years,33.07836591427902,0.834,0.706
08/10/2022 12:00:00 AM,50 - 64 Years,31.147851732666,0.94,0.823
08/10/2022 12:00:00 AM,65+ Years,33.08229545909436,0.95,0.921
08/09/2022 12:00:00 AM,<2 Years,26.403571386772064,0.033,0.005
08/09/2022 12:00:00 AM,2 - 4 Years,28.379620987816875,0.055,0.01
08/09/2022 12:00:00 AM,5 - 11 Years,15.7305040583224,0.378,0.307
08/09/2022 12:00:00 AM,12 - 17 Years,15.258579500371406,0.706,0.604
08/09/2022 12:00:00 AM,18 - 24 Years,29.238264660466026,0.798,0.65
08/09/2022 12:00:00 AM,25 - 49 Years,32.52544160820907,0.834,0.706
08/09/2022 12:00:00 AM,50 - 64 Years,30.21545940711163,0.94,0.823
08/09/2022 12:00:00 AM,65+ Years,32.170316470794276,0.95,0.921
08/08/2022 12:00:00 AM,<2 Years,26.798652735446037,0.032,0.005
08/08/2022 12:00:00 AM,2 - 4 Years,28.594564286485234,0.054,0.01
08/08/2022 12:00:00 AM,5 - 11 Years,15.422151426332809,0.377,0.307
08/08/2022 12:00:00 AM,12 - 17 Years,14.997607538108316,0.706,0.604
08/08/2022 12:00:00 AM,18 - 24 Years,29.658054455264544,0.797,0.65
08/08/2022 12:00:00 AM,25 - 49 Years,32.90415507430435,0.834,0.706
08/08/2022 12:00:00 AM,50 - 64 Years,30.464051955561114,0.94,0.823
08/08/2022 12:00:00 AM,65+ Years,32.41344039697106,0.95,0.921
08/07/2022 12:00:00 AM,<2 Years,27.28042905091366,0.032,0.005
08/07/2022 12:00:00 AM,2 - 4 Years,29.07241343807029,0.053,0.009
08/07/2022 12:00:00 AM,5 - 11 Years,15.51706779025143,0.377,0.307
08/07/2022 12:00:00 AM,12 - 17 Years,15.160929160006006,0.706,0.604
08/07/2022 12:00:00 AM,18 - 24 Years,30.60730885611526,0.797,0.65
08/07/2022 12:00:00 AM,25 - 49 Years,34.022041033777334,0.833,0.706
08/07/2022 12:00:00 AM,50 - 64 Years,31.373741765275348,0.94,0.823
08/07/2022 12:00:00 AM,65+ Years,33.071724853608416,0.95,0.92
08/06/2022 12:00:00 AM,<2 Years,26.865531709829717,0.032,0.004
08/06/2022 12:00:00 AM,2 - 4 Years,28.731346385637835,0.053,0.009
08/06/2022 12:00:00 AM,5 - 11 Years,15.104759140636684,0.377,0.307
08/06/2022 12:00:00 AM,12 - 17 Years,14.713793390964431,0.706,0.604
08/06/2022 12:00:00 AM,18 - 24 Years,30.244247411965187,0.797,0.65
08/06/2022 12:00:00 AM,25 - 49 Years,33.61779780905252,0.833,0.706
08/06/2022 12:00:00 AM,50 - 64 Years,31.4005307339667,0.94,0.823
08/06/2022 12:00:00 AM,65+ Years,33.37853667783803,0.95,0.92
08/05/2022 12:00:00 AM,<2 Years,27.090938623493233,0.032,0.004
08/05/2022 12:00:00 AM,2 - 4 Years,29.14879824668797,0.053,0.009
08/05/2022 12:00:00 AM,5 - 11 Years,15.09270626902797,0.377,0.307
08/05/2022 12:00:00 AM,12 - 17 Years,14.721217101050692,0.706,0.604
08/05/2022 12:00:00 AM,18 - 24 Years,30.582726570834268,0.797,0.65
08/05/2022 12:00:00 AM,25 - 49 Years,33.86515868282065,0.833,0.706
08/05/2022 12:00:00 AM,50 - 64 Years,31.258412984807457,0.94,0.823
08/05/2022 12:00:00 AM,65+ Years,33.357659732003285,0.95,0.92
08/04/2022 12:00:00 AM,<2 Years,26.835807721214746,0.031,0.004
08/04/2022 12:00:00 AM,2 - 4 Years,28.5377197777465,0.052,0.008
08/04/2022 12:00:00 AM,5 - 11 Years,14.476001005048788,0.376,0.306
08/04/2022 12:00:00 AM,12 - 17 Years,14.123322911795867,0.705,0.604
08/04/2022 12:00:00 AM,18 - 24 Years,30.27970263112047,0.797,0.649
08/04/2022 12:00:00 AM,25 - 49 Years,33.7217687431604,0.833,0.706
08/04/2022 12:00:00 AM,50 - 64 Years,31.281342525805993,0.94,0.823
08/04/2022 12:00:00 AM,65+ Years,33.39439258606695,0.95,0.92
08/03/2022 12:00:00 AM,<2 Years,27.50212046600031,0.03,0.004
08/03/2022 12:00:00 AM,2 - 4 Years,29.212748319019056,0.051,0.007
08/03/2022 12:00:00 AM,5 - 11 Years,14.741164180440487,0.376,0.306
08/03/2022 12:00:00 AM,12 - 17 Years,14.234107508467726,0.705,0.604
08/03/2022 12:00:00 AM,18 - 24 Years,30.858804543990054,0.797,0.649
08/03/2022 12:00:00 AM,25 - 49 Years,34.12098538328459,0.833,0.706
08/03/2022 12:00:00 AM,50 - 64 Years,31.522670269186637,0.94,0.823
08/03/2022 12:00:00 AM,65+ Years,33.59364849947705,0.95,0.92
08/02/2022 12:00:00 AM,<2 Years,28.219211691336444,0.03,0.003
08/02/2022 12:00:00 AM,2 - 4 Years,29.711914161381134,0.05,0.007
08/02/2022 12:00:00 AM,5 - 11 Years,15.312671175886992,0.376,0.306
08/02/2022 12:00:00 AM,12 - 17 Years,14.82914642461245,0.705,0.604
08/02/2022 12:00:00 AM,18 - 24 Years,31.638346629150824,0.797,0.649
08/02/2022 12:00:00 AM,25 - 49 Years,34.77616100241484,0.833,0.705
08/02/2022 12:00:00 AM,50 - 64 Years,31.852310799185403,0.94,0.823
08/02/2022 12:00:00 AM,65+ Years,33.756435823960636,0.95,0.92
08/01/2022 12:00:00 AM,<2 Years,28.634109032420387,0.029,0.003
08/01/2022 12:00:00 AM,2 - 4 Years,30.07074512279445,0.049,0.007
08/01/2022 12:00:00 AM,5 - 11 Years,15.769173688067022,0.375,0.306
08/01/2022 12:00:00 AM,12 - 17 Years,15.257437391127365,0.705,0.604
08/01/2022 12:00:00 AM,18 - 24 Years,32.23919440976898,0.796,0.649
08/01/2022 12:00:00 AM,25 - 49 Years,35.55633984385037,0.833,0.705
08/01/2022 12:00:00 AM,50 - 64 Years,32.56312657014005,0.94,0.823
08/01/2022 12:00:00 AM,65+ Years,34.18269549018145,0.95,0.92
07/31/2022 12:00:00 AM,<2 Years,29.289275281475334,0.029,0.003
07/31/2022 12:00:00 AM,2 - 4 Years,31.06730041662051,0.048,0.006
07/31/2022 12:00:00 AM,5 - 11 Years,16.07802852304031,0.375,0.305
07/31/2022 12:00:00 AM,12 - 17 Years,15.449311744126048,0.705,0.604
07/31/2022 12:00:00 AM,18 - 24 Years,32.65662052329048,0.796,0.649
07/31/2022 12:00:00 AM,25 - 49 Years,36.29088258825381,0.833,0.705
07/31/2022 12:00:00 AM,50 - 64 Years,33.59609104086622,0.94,0.823
07/31/2022 12:00:00 AM,65+ Years,34.94642173654113,0.95,0.92
07/30/2022 12:00:00 AM,<2 Years,29.432941226447685,0.029,0.003
07/30/2022 12:00:00 AM,2 - 4 Years,31.28934927888122,0.048,0.006
07/30/2022 12:00:00 AM,5 - 11 Years,16.181984540665464,0.375,0.305
07/30/2022 12:00:00 AM,12 - 17 Years,15.465872328164625,0.705,0.604
07/30/2022 12:00:00 AM,18 - 24 Years,32.88306118962887,0.796,0.649
07/30/2022 12:00:00 AM,25 - 49 Years,36.58559918010162,0.833,0.705
07/30/2022 12:00:00 AM,50 - 64 Years,33.82969992886121,0.94,0.823
07/30/2022 12:00:00 AM,65+ Years,35.15228427837995,0.95,0.92
07/29/2022 12:00:00 AM,<2 Years,29.773528595994208,0.029,0.003
07/29/2022 12:00:00 AM,2 - 4 Years,31.880887447943753,0.047,0.006
07/29/2022 12:00:00 AM,5 - 11 Years,16.55813457545407,0.375,0.305
07/29/2022 12:00:00 AM,12 - 17 Years,15.779381315653543,0.705,0.603
07/29/2022 12:00:00 AM,18 - 24 Years,33.61391144048306,0.796,0.649
07/29/2022 12:00:00 AM,25 - 49 Years,37.4009641137416,0.833,0.705
07/29/2022 12:00:00 AM,50 - 64 Years,34.579791052219285,0.939,0.823
07/29/2022 12:00:00 AM,65+ Years,35.99159035396415,0.95,0.92
07/28/2022 12:00:00 AM,<2 Years,30.223103923795616,0.028,0.002
07/28/2022 12:00:00 AM,2 - 4 Years,32.81704545123491,0.046,0.005
07/28/2022 12:00:00 AM,5 - 11 Years,16.89963260436762,0.374,0.305
07/28/2022 12:00:00 AM,12 - 17 Years,16.135719399793953,0.704,0.603
07/28/2022 12:00:00 AM,18 - 24 Years,34.069156454436865,0.796,0.649
07/28/2022 12:00:00 AM,25 - 49 Years,38.11315178452643,0.833,0.705
07/28/2022 12:00:00 AM,50 - 64 Years,35.242023439276046,0.939,0.822
07/28/2022 12:00:00 AM,65+ Years,36.79363504521039,0.95,0.92
07/27/2022 12:00:00 AM,<2 Years,30.25778191051308,0.027,0.002
07/27/2022 12:00:00 AM,2 - 4 Years,33.047976267986044,0.045,0.004
07/27/2022 12:00:00 AM,5 - 11 Years,16.98952693844928,0.374,0.305
07/27/2022 12:00:00 AM,12 - 17 Years,16.241935559489654,0.704,0.603
07/27/2022 12:00:00 AM,18 - 24 Years,34.20388628722693,0.796,0.649
07/27/2022 12:00:00 AM,25 - 49 Years,38.37069810603795,0.833,0.705
07/27/2022 12:00:00 AM,50 - 64 Years,35.477448528538254,0.939,0.822
07/27/2022 12:00:00 AM,65+ Years,36.96117914216264,0.95,0.92
07/26/2022 12:00:00 AM,<2 Years,30.150032451783822,0.027,0.002
07/26/2022 12:00:00 AM,2 - 4 Years,33.170547239953954,0.044,0.004
07/26/2022 12:00:00 AM,5 - 11 Years,16.710804282497776,0.374,0.304
07/26/2022 12:00:00 AM,12 - 17 Years,16.019224256901897,0.704,0.603
07/26/2022 12:00:00 AM,18 - 24 Years,34.42890874479911,0.796,0.649
07/26/2022 12:00:00 AM,25 - 49 Years,38.89200784054073,0.832,0.705
07/26/2022 12:00:00 AM,50 - 64 Years,36.1044920160428,0.939,0.822
07/26/2022 12:00:00 AM,65+ Years,37.52168549805499,0.95,0.919
07/25/2022 12:00:00 AM,<2 Years,30.303606392961164,0.026,0.001
07/25/2022 12:00:00 AM,2 - 4 Years,33.59332827369835,0.043,0.003
07/25/2022 12:00:00 AM,5 - 11 Years,16.55009932771493,0.373,0.304
07/25/2022 12:00:00 AM,12 - 17 Years,15.886739584593284,0.704,0.603
07/25/2022 12:00:00 AM,18 - 24 Years,34.43032695356532,0.796,0.648
07/25/2022 12:00:00 AM,25 - 49 Years,38.90946860810084,0.832,0.705
07/25/2022 12:00:00 AM,50 - 64 Years,36.1387728149614,0.939,0.822
07/25/2022 12:00:00 AM,65+ Years,37.674695012464085,0.95,0.919
07/24/2022 12:00:00 AM,<2 Years,29.899855547607824,0.025,0.001
07/24/2022 12:00:00 AM,2 - 4 Years,33.24337926677547,0.042,0.003
07/24/2022 12:00:00 AM,5 - 11 Years,16.369808456567917,0.373,0.304
07/24/2022 12:00:00 AM,12 - 17 Years,15.778239206409504,0.704,0.603
07/24/2022 12:00:00 AM,18 - 24 Years,34.360361987765565,0.795,0.648
07/24/2022 12:00:00 AM,25 - 49 Years,38.78552361413252,0.832,0.705
07/24/2022 12:00:00 AM,50 - 64 Years,35.58800978067971,0.939,0.822
07/24/2022 12:00:00 AM,65+ Years,37.24315004350029,0.95,0.919
07/23/2022 12:00:00 AM,<2 Years,30.04352149258018,0.025,0.001
07/23/2022 12:00:00 AM,2 - 4 Years,33.51161429238641,0.042,0.003
07/23/2022 12:00:00 AM,5 - 11 Years,16.55512135755189,0.373,0.304
07/23/2022 12:00:00 AM,12 - 17 Years,15.974110941762328,0.704,0.603
07/23/2022 12:00:00 AM,18 - 24 Years,34.725314376937256,0.795,0.648
07/23/2022 12:00:00 AM,25 - 49 Years,39.258287123676546,0.832,0.705
07/23/2022 12:00:00 AM,50 - 64 Years,36.004827971504604,0.939,0.822
07/23/2022 12:00:00 AM,65+ Years,37.52300682374074,0.95,0.919
07/22/2022 12:00:00 AM,<2 Years,29.89985554760783,0.025,0.001
07/22/2022 12:00:00 AM,2 - 4 Years,33.42457113838021,0.041,0.002
07/22/2022 12:00:00 AM,5 - 11 Years,16.426055190741916,0.373,0.304
07/22/2022 12:00:00 AM,12 - 17 Years,15.914150206450236,0.704,0.603
07/22/2022 12:00:00 AM,18 - 24 Years,34.46436396395439,0.795,0.648
07/22/2022 12:00:00 AM,25 - 49 Years,39.07693324242729,0.832,0.705
07/22/2022 12:00:00 AM,50 - 64 Years,35.76508940423277,0.939,0.822
07/22/2022 12:00:00 AM,65+ Years,37.08009845387956,0.95,0.919
07/21/2022 12:00:00 AM,<2 Years,29.78591359125045,0.024,0.001
07/21/2022 12:00:00 AM,2 - 4 Years,33.15633611276927,0.04,0.001
07/21/2022 12:00:00 AM,5 - 11 Years,16.402451650508187,0.372,0.304
07/21/2022 12:00:00 AM,12 - 17 Years,15.989529416556861,0.703,0.603
07/21/2022 12:00:00 AM,18 - 24 Years,34.731932684512905,0.795,0.648
07/21/2022 12:00:00 AM,25 - 49 Years,39.39691503582039,0.832,0.705
07/21/2022 12:00:00 AM,50 - 64 Years,35.96668774489317,0.939,0.822
07/21/2022 12:00:00 AM,65+ Years,37.005311420066484,0.95,0.919
07/20/2022 12:00:00 AM,<2 Years,29.611285158137502,0.023,0
07/20/2022 12:00:00 AM,2 - 4 Years,33.16877084905587,0.038,0.001
07/20/2022 12:00:00 AM,5 - 11 Years,16.258821597171014,0.372,0.303
07/20/2022 12:00:00 AM,12 - 17 Years,16.095174521630543,0.703,0.603
07/20/2022 12:00:00 AM,18 - 24 Years,34.92622728548385,0.795,0.648
07/20/2022 12:00:00 AM,25 - 49 Years,39.55141637301888,0.832,0.705
07/20/2022 12:00:00 AM,50 - 64 Years,36.10653524246841,0.939,0.822
07/20/2022 12:00:00 AM,65+ Years,37.21698779492257,0.95,0.919
07/19/2022 12:00:00 AM,<2 Years,29.359869754435884,0.023,0
07/19/2022 12:00:00 AM,2 - 4 Years,32.97336785026645,0.037,0
07/19/2022 12:00:00 AM,5 - 11 Years,16.050909561920708,0.371,0.303
07/19/2022 12:00:00 AM,12 - 17 Years,15.962689849321928,0.703,0.603
07/19/2022 12:00:00 AM,18 - 24 Years,34.7688061124344,0.795,0.648
07/19/2022 12:00:00 AM,25 - 49 Years,39.346252354187676,0.832,0.705
07/19/2022 12:00:00 AM,50 - 64 Years,35.868612876463786,0.938,0.822
07/19/2022 12:00:00 AM,65+ Years,36.95510104400823,0.95,0.919
07/18/2022 12:00:00 AM,<2 Years,29.13446284077237,0.022,0
07/18/2022 12:00:00 AM,2 - 4 Years,32.68026335208231,0.036,0
07/18/2022 12:00:00 AM,5 - 11 Years,15.791772822333359,0.371,0.303
07/18/2022 12:00:00 AM,12 - 17 Years,15.829063067769274,0.703,0.602
07/18/2022 12:00:00 AM,18 - 24 Years,34.88557196751913,0.794,0.648
07/18/2022 12:00:00 AM,25 - 49 Years,39.36715236384295,0.832,0.705
07/18/2022 12:00:00 AM,50 - 64 Years,35.72240867445331,0.938,0.821
07/18/2022 12:00:00 AM,65+ Years,36.77328662964994,0.95,0.918
07/17/2022 12:00:00 AM,<2 Years,29.27812878574472,0.021,0
